"name","count","countries","cities","roles","samples","etoStatus","category"
"Hønefoss","1","Norway","Hønefoss","to","Oslo Gardermoen Airport (OSL) -> Hønefoss","missing","city"
"Horsens","1","Denmark","Aarhus","to","Billund Airport (BLL) -> Horsens","missing","city"
"Huskvarna","1","Sweden","Huskvarna","to","Gothenburg Landvetter Airport (GOT) -> Huskvarna","missing","city"
"Innotelli, Helsinki, Finland","1","Finland","Innotelli, Helsinki, Finland","to","Helsinki Vantaa airport (HEL) -> Innotelli, Helsinki, Finland","missing","city"
"Ipsonas","1","Cyprus","Ipsonas","to","Larnaca Airport (LCA) -> Ipsonas","missing","city"
"Jeju city center","1","South Korea","Jeju city center","to","Jeju Airport (CJU) -> Jeju city center","missing","district_area"
"Jeju outskirts","1","South Korea","Jeju outskirts","to","Jeju Airport (CJU) -> Jeju outskirts","missing","district_area"
"Jonköping / Jonkoping","1","Sweden","Jonköping / Jonkoping","to","Gothenburg Landvetter Airport (GOT) -> Jonköping / Jonkoping","missing","city"
"Jukkasjärvi","1","Sweden","Jukkasjärvi","to","Kiruna Airport (KRN) -> Jukkasjärvi","missing","city"
"Kaivonkatsojantie, Helsinki","1","Finland","Kaivonkatsojantie, Helsinki","to","Helsinki Vantaa airport (HEL) -> Kaivonkatsojantie, Helsinki","missing","city"
"Kakopetria","1","Cyprus","Kakopetria","to","Larnaca Airport (LCA) -> Kakopetria","missing","city"
"Kalmar","1","Sweden","Kalmar","to","Kalmar Airport (KLR) -> Kalmar","missing","city"
"Kalo Chorio Limassol","1","Cyprus","Kalo Chorio Limassol","to","Larnaca Airport (LCA) -> Kalo Chorio Limassol","missing","city"
"Kalopanagiotis","1","Cyprus","Kalopanagiotis","to","Larnaca Airport (LCA) -> Kalopanagiotis","missing","city"
"Karlskrona","1","Sweden","Karlskrona","to","Ronneby Airport (RNB) -> Karlskrona","missing","city"
"Katikas","1","Cyprus","Katikas","to","Paphos Airport (PFO) -> Katikas","missing","city"
"Kelaki","1","Cyprus","Kelaki","to","Larnaca Airport (LCA) -> Kelaki","missing","city"
"Khaosan, Bangkok","1","Thailand","Khaosan, Bangkok","to","Bangkok Suvarnabhumi Airport (BKK) -> Khaosan, Bangkok","missing","district_area"
"Khlong Thoei, bangkok","1","Thailand","Khlong Thoei, bangkok","to","Bangkok Suvarnabhumi Airport (BKK) -> Khlong Thoei, bangkok","missing","district_area"
"Kolbotn","1","Norway","Kolbotn","to","Oslo Gardermoen Airport (OSL) -> Kolbotn","missing","city"
"Kongsberg","1","Norway","Kongsberg","to","Oslo Gardermoen Airport (OSL) -> Kongsberg","missing","city"
"Kongsvinger","1","Norway","Kongsvinger","to","Oslo Gardermoen Airport (OSL) -> Kongsvinger","missing","city"
"Kouklia","1","Cyprus","Kouklia","to","Paphos Airport (PFO) -> Kouklia","missing","city"
"Kristiansand","1","Norway","Kristiansand","to","Oslo Gardermoen Airport (OSL) -> Kristiansand","missing","city"
"Kristianstad","1","Sweden","Kristianstad","to","Ronneby Airport (RNB) -> Kristianstad","missing","city"
"Kropyvnytskyi","1","Ukraine","Kropyvnytskyi","to","Kropyvnytskyi Airport (KGO) -> Kropyvnytskyi","missing","city"
"Kropyvnytskyi Airport (KGO)","1","Ukraine","Kropyvnytskyi","from","Kropyvnytskyi Airport (KGO) -> Kropyvnytskyi","missing","airport"
"Kungälv / Kungalv","1","Sweden","Kungälv / Kungalv","to","Gothenburg Landvetter Airport (GOT) -> Kungälv / Kungalv","missing","city"
"Kungsbacka","1","Sweden","Kungsbacka","to","Gothenburg Landvetter Airport (GOT) -> Kungsbacka","missing","city"
"Kvitfjell stasjon, Kvitfjellvegen, Ringebu","1","Norway","Kvitfjell stasjon, Kvitfjellvegen, Ringebu","to","Oslo Gardermoen Airport (OSL) -> Kvitfjell stasjon, Kvitfjellvegen, Ringebu","missing","city"
"Kykkos","1","Cyprus","Kykkos","to","Larnaca Airport (LCA) -> Kykkos","missing","city"
"Kyperounta","1","Cyprus","Kyperounta","to","Larnaca Airport (LCA) -> Kyperounta","missing","city"
"Landskrona","1","Sweden","Landskrona","to","Malmö Sturup Airport (MMX) -> Landskrona","missing","city"
"Langhus","1","Norway","Langhus","to","Oslo Gardermoen Airport (OSL) -> Langhus","missing","city"
"Larvik","1","Norway","Larvik","to","Oslo Gardermoen Airport (OSL) -> Larvik","missing","city"
"Leykara","1","Cyprus","Leykara","to","Larnaca Airport (LCA) -> Leykara","missing","city"
"Lillehammer","1","Norway","Lillehammer","to","Oslo Gardermoen Airport (OSL) -> Lillehammer","missing","city"
"Lillestrøm","1","Norway","Lillestrøm","to","Oslo Gardermoen Airport (OSL) -> Lillestrøm","missing","city"
"Linköping","1","Sweden","Linköping","to","Linköping Airport (LPI) -> Linköping","missing","city"
"Linköping Airport (LPI)","1","Sweden","Linköping","from","Linköping Airport (LPI) -> Linköping","missing","airport"
"Liopetri","1","Cyprus","Liopetri","to","Larnaca Airport (LCA) -> Liopetri","missing","city"
"Lisbon","1","Portugal","Lisbon","to","Lisbon Airport (LIS) -> Lisbon","missing","city"
"Lisbon Airport (LIS)","1","Portugal","Lisbon","from","Lisbon Airport (LIS) -> Lisbon","missing","airport"
"Livingstone","1","Zambia","Livingstone","to","Harry Mwanga Nkumbula International Airport (LVI) -> Livingstone","missing","city"
"Lørenskog","1","Norway","Lørenskog","to","Oslo Gardermoen Airport (OSL) -> Lørenskog","missing","city"
"Lovina Beach","1","Indonesia","Lovina Beach","to","Denpasar Ngurah Rai Airport (DPS) -> Lovina Beach","missing","district_area"
"Lund","1","Sweden","Lund","to","Malmö Sturup Airport (MMX) -> Lund","missing","city"
"Lysaker, IT Fornebu, Snaroya (Oslo)","1","Norway","Lysaker, IT Fornebu, Snaroya (Oslo)","to","Oslo Gardermoen Airport (OSL) -> Lysaker, IT Fornebu, Snaroya (Oslo)","missing","city"
"mae salong district","1","Thailand","mae salong district","to","Chiang Mai International Airport (CNX) -> mae salong district","missing","district_area"
"Managri","1","Cyprus","Managri","to","Larnaca Airport (LCA) -> Managri","missing","city"
"Marstrand","1","Sweden","Marstrand","to","Gothenburg Landvetter Airport (GOT) -> Marstrand","missing","city"
"Mazotos","1","Cyprus","Mazotos","to","Larnaca Airport (LCA) -> Mazotos","missing","city"
"Mulhouse","1","France","Mulhouse","to","EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA -> Mulhouse","missing","city"
"Nesoddtangen","1","Norway","Nesoddtangen","to","Oslo Gardermoen Airport (OSL) -> Nesoddtangen","missing","city"
"Nesøya / Nesbru","1","Norway","Nesøya / Nesbru","to","Oslo Gardermoen Airport (OSL) -> Nesøya / Nesbru","missing","city"
"Nicolaev (Mykolaiv) International Airport (NLV)","1","Ukraine","Nikolaev (Mykolaiv)","from","Nicolaev (Mykolaiv) International Airport (NLV) -> Nikolaev (Mykolaiv)","missing","airport"
"Nikolaev (Mykolaiv)","1","Ukraine","Nikolaev (Mykolaiv)","to","Nicolaev (Mykolaiv) International Airport (NLV) -> Nikolaev (Mykolaiv)","missing","city"
"Nittedal","1","Norway","Nittedal","to","Oslo Gardermoen Airport (OSL) -> Nittedal","missing","city"
"Norefjell","1","Norway","Norefjell","to","Oslo Gardermoen Airport (OSL) -> Norefjell","missing","city"
"Northeast Philadelphia Airport (PNE)","1","United States of America","Philadelphia City Center, USA","from","Northeast Philadelphia Airport (PNE) -> Philadelphia City Center, USA","missing","airport"
"Novocherkassk","1","Russia","Novocherkassk","to","Rostov-on-Don Platov Airport (ROV) -> Novocherkassk","missing","city"
"Novosibirsk","1","Russia","Novosibirsk","to","Novosibirsk Tolmachevo Airport (OVB) -> Novosibirsk","missing","city"
"Novosibirsk Tolmachevo Airport (OVB)","1","Russia","Novosibirsk","from","Novosibirsk Tolmachevo Airport (OVB) -> Novosibirsk","missing","airport"
"Odou","1","Cyprus","Odou","to","Larnaca Airport (LCA) -> Odou","missing","city"
"Olympus","1","Cyprus","Olympus","to","Larnaca Airport (LCA) -> Olympus","missing","city"
"Omodos","1","Cyprus","Omodos","to","Larnaca Airport (LCA) -> Omodos","missing","city"
"Omonia","1","Cyprus","Omonia","to","Larnaca Airport (LCA) -> Omonia","missing","city"
"Oppegård","1","Norway","Oppegård","to","Oslo Gardermoen Airport (OSL) -> Oppegård","missing","city"
"Orchid","1","Cyprus","Orchid","to","Larnaca Airport (LCA) -> Orchid","missing","city"
"Örebro / Orebro","1","Sweden","Örebro / Orebro","to","Örebro airport (ORB) -> Örebro / Orebro","missing","city"
"Örebro airport (ORB)","1","Sweden","Örebro / Orebro","from","Örebro airport (ORB) -> Örebro / Orebro","missing","airport"
"Örnsköldsvik Airport (OER)","1","Sweden","Örnsköldsvik / Ornskoldsvik","from","Örnsköldsvik Airport (OER) -> Örnsköldsvik / Ornskoldsvik","missing","airport"
"Oslo Winter Park","1","Norway","Oslo Winter Park","to","Oslo Gardermoen Airport (OSL) -> Oslo Winter Park","missing","city"
"Östersund","1","Sweden","Östersund","to","Östersund Åre Airport (OSD) -> Östersund","missing","city"
"Padang Bai","1","Indonesia","Padang Bai","to","Denpasar Ngurah Rai Airport (DPS) -> Padang Bai","missing","city"
"Palodia","1","Cyprus","Palodia","to","Larnaca Airport (LCA) -> Palodia","missing","city"
"Pano Ardes","1","Cyprus","Pano Ardes","to","Paphos Airport (PFO) -> Pano Ardes","missing","city"
"Paramali","1","Cyprus","Paramali","to","Larnaca Airport (LCA) -> Paramali","missing","city"
"Paramytha","1","Cyprus","Paramytha","to","Larnaca Airport (LCA) -> Paramytha","missing","city"
"Philadelphia City Center, USA","1","United States of America","Philadelphia City Center, USA","to","Northeast Philadelphia Airport (PNE) -> Philadelphia City Center, USA","missing","district_area"
"Philadelphia City Center, USA (11-25 miles)","1","United States of America","Philadelphia City Center, USA (11-25 miles)","to","Philadelphia International Airport (PHL) -> Philadelphia City Center, USA (11-25 miles)","missing","district_area"
"Philadelphia City Center, USA (26-30 miles)","1","United States of America","Philadelphia City Center, USA (26-30 miles)","to","Philadelphia International Airport (PHL) -> Philadelphia City Center, USA (26-30 miles)","missing","district_area"
"Philadelphia City Center, USA (up to 10 miles)","1","United States of America","Philadelphia City Center, USA (up to 10 miles)","to","Philadelphia International Airport (PHL) -> Philadelphia City Center, USA (up to 10 miles)","missing","district_area"
"Piteå / Pitea","1","Sweden","Piteå / Pitea","to","Luleå Airport (LLA) -> Piteå / Pitea","missing","city"
"Platres","1","Cyprus","Platres","to","Larnaca Airport (LCA) -> Platres","missing","city"
"Polemidia","1","Cyprus","Polemidia","to","Larnaca Airport (LCA) -> Polemidia","missing","city"
"Poltava","1","Ukraine","Poltava","to","Poltava Airport (PLV) -> Poltava","missing","city"
"Poltava Airport (PLV)","1","Ukraine","Poltava","from","Poltava Airport (PLV) -> Poltava","missing","airport"
"Rygge","1","Norway","Rygge","to","Oslo Gardermoen Airport (OSL) -> Rygge","missing","city"
"Sandvika","1","Norway","Sandvika","to","Oslo Gardermoen Airport (OSL) -> Sandvika","missing","city"
"Seogwipo City Center","1","South Korea","Seogwipo City Center","to","Jeju Airport (CJU) -> Seogwipo City Center","missing","district_area"
"Seychelles","1","Seychelles","Seychelles","to","Seychelles International Airport (SEZ) -> Seychelles","missing","city"
"Seychelles International Airport (SEZ)","1","Seychelles","Seychelles","from","Seychelles International Airport (SEZ) -> Seychelles","missing","airport"
"Shekvetili","1","Georgia","Shekvetili","to","Alexander Kartveli Batumi Airport (BUS) -> Shekvetili","missing","city"
"Sheraton Moscow Sheremetyevo Airport","1","Russia","Sheraton Moscow Sheremetyevo Airport","to","Moscow Sheremetyevo International Airport (SVO) -> Sheraton Moscow Sheremetyevo Airport","missing","airport"
"Siggerud","1","Norway","Siggerud","to","Oslo Gardermoen Airport (OSL) -> Siggerud","missing","city"
"Signagi","1","Georgia","Signagi","to","Tbilisi Shota Rustaveli Airport (TBS) -> Signagi","missing","city"
"Silkeborg","1","Denmark","Aarhus","to","Billund Airport (BLL) -> Silkeborg","missing","city"
"Skellefteå Airport (SFT)","1","Sweden","Skellefteå","from","Skellefteå Airport (SFT) -> Skellefteå","missing","airport"
"Ski, Norway","1","Norway","Ski, Norway","to","Oslo Gardermoen Airport (OSL) -> Ski, Norway","missing","city"
"Skjetten","1","Norway","Skjetten","to","Oslo Gardermoen Airport (OSL) -> Skjetten","missing","city"
"Sofiemyr","1","Norway","Sofiemyr","to","Oslo Gardermoen Airport (OSL) -> Sofiemyr","missing","city"
"Son","1","Norway","Son","to","Oslo Gardermoen Airport (OSL) -> Son","missing","city"
"Sotira","1","Cyprus","Sotira","to","Larnaca Airport (LCA) -> Sotira","missing","city"
"Stavanger","1","Norway","Stavanger","to","Oslo Gardermoen Airport (OSL) -> Stavanger","missing","city"
"Strømmen","1","Norway","Strømmen","to","Oslo Gardermoen Airport (OSL) -> Strømmen","missing","city"
"Sundsvall","1","Sweden","Sundsvall","to","Sundsvall Airport (SDL) -> Sundsvall","missing","city"
"Sundsvall Airport (SDL)","1","Sweden","Sundsvall","from","Sundsvall Airport (SDL) -> Sundsvall","missing","airport"
"Taganrog","1","Russia","Taganrog","to","Rostov-on-Don Platov Airport (ROV) -> Taganrog","missing","city"
"Tersefanou","1","Cyprus","Tersefanou","to","Larnaca Airport (LCA) -> Tersefanou","missing","city"
"Toronto","1","Canada","Toronto","to","Toronto Lester B. Pearson Airport (YYZ) -> Toronto","missing","city"
"Toronto Lester B. Pearson Airport (YYZ)","1","Canada","Toronto","from","Toronto Lester B. Pearson Airport (YYZ) -> Toronto","missing","airport"
"Trachoni","1","Cyprus","Trachoni","to","Larnaca Airport (LCA) -> Trachoni","missing","city"
"Trelleborg","1","Sweden","Trelleborg","to","Malmö Sturup Airport (MMX) -> Trelleborg","missing","city"
"Trimiklini","1","Cyprus","Trimiklini","to","Larnaca Airport (LCA) -> Trimiklini","missing","city"
"Trollhättan","1","Sweden","Trollhättan","to","Gothenburg Landvetter Airport (GOT) -> Trollhättan","missing","city"
"Troodos","1","Cyprus","Troodos","to","Larnaca Airport (LCA) -> Troodos","missing","city"
"Trysil","1","Norway","Trysil","to","Oslo Gardermoen Airport (OSL) -> Trysil","missing","city"
"Tseri","1","Cyprus","Tseri","to","Larnaca Airport (LCA) -> Tseri","missing","city"
"Uzhhorod","1","Ukraine","Uzhhorod","to","Uzhhorod International Airport (UDJ) -> Uzhhorod","missing","city"
"Uzhhorod International Airport (UDJ)","1","Ukraine","Uzhhorod","from","Uzhhorod International Airport (UDJ) -> Uzhhorod","missing","airport"
"Vantaa city, Finland","1","Finland","Vantaa city, Finland","to","Helsinki Vantaa airport (HEL) -> Vantaa city, Finland","missing","city"
"Varna Airport (VAR)","1","Bulgaria","Burgas","from","Varna Airport (VAR) -> Burgas","missing","airport"
"Vavatsinia","1","Cyprus","Vavatsinia","to","Larnaca Airport (LCA) -> Vavatsinia","missing","city"
"Vestby","1","Norway","Vestby","to","Oslo Gardermoen Airport (OSL) -> Vestby","missing","city"
"Vinnytsia","1","Ukraine","Vinnytsia","to","Havryshivka Vinnytsia International Airport (VIN) -> Vinnytsia","missing","city"
"Vyborg","1","Russia","Vyborg","to","Saint-Petersburg Pulkovo Airport (LED) -> Vyborg","missing","city"
"Vyzakia","1","Cyprus","Vyzakia","to","Larnaca Airport (LCA) -> Vyzakia","missing","city"
"Xylofagou","1","Cyprus","Xylofagou","to","Larnaca Airport (LCA) -> Xylofagou","missing","city"
"Ystad","1","Sweden","Ystad","to","Malmö Sturup Airport (MMX) -> Ystad","missing","city"
"Zakaki","1","Cyprus","Zakaki","to","Larnaca Airport (LCA) -> Zakaki","missing","city"
"Zanzibar","1","Tanzania","Zanzibar","to","Abeid Amani Karume International Airport (ZNZ) -> Zanzibar","missing","city"
"Zhytomyr","1","Ukraine","Zhytomyr","to","Zhytomyr International Airport (ZTR) -> Zhytomyr","missing","city"
"Zhytomyr International Airport (ZTR)","1","Ukraine","Zhytomyr","from","Zhytomyr International Airport (ZTR) -> Zhytomyr","missing","airport"
"Zigi","1","Cyprus","Zigi","to","Larnaca Airport (LCA) -> Zigi","missing","city"
"Zoopigi","1","Cyprus","Zoopigi","to","Larnaca Airport (LCA) -> Zoopigi","missing","city"
"Zurich","1","Switzerland","Zurich","to","Zurich Airport (ZRH) -> Zurich","missing","city"
